source_locus_tag	target_locus_tag	weight	association	target_organism	target_gene	source_organism	source_gene	cross_species	source_organism_name	target_organism_name	source_gene_product	target_gene_product
Ga0081629_10632	Ga0081607_115210	0.0196	positive	Ga0081607	115210	Ga0081629	10632	True	Methylotenera mobilis-49 (UID203)	Methylobacter-123 (UID203)	hypothetical protein	flagellar protein FliS
Ga0081607_125530	Ga0081607_125320	0.01958	positive	Ga0081607	125320	Ga0081607	125530	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	hypothetical protein	hypothetical protein
Ga0081607_112019	Ga0081607_125323	0.01958	positive	Ga0081607	125323	Ga0081607	112019	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	hypothetical protein	hypothetical protein
Ga0081607_125323	Ga0081607_112019	0.01958	positive	Ga0081607	112019	Ga0081607	125323	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	hypothetical protein	hypothetical protein
Ga0081607_125320	Ga0081607_125530	0.01958	positive	Ga0081607	125530	Ga0081607	125320	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	hypothetical protein	hypothetical protein
Ga0081607_11304	Ga0081607_109535	0.01957	positive	Ga0081607	109535	Ga0081607	11304	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	hypothetical protein	cytochrome c oxidase subunit 1
Ga0081607_109535	Ga0081607_11304	0.01957	positive	Ga0081607	11304	Ga0081607	109535	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	cytochrome c oxidase subunit 1	hypothetical protein
Ga0081607_123112	Ga0081629_11844	0.01956	positive	Ga0081629	11844	Ga0081607	123112	True	Methylobacter-123 (UID203)	Methylotenera mobilis-49 (UID203)	hypothetical protein	SSU ribosomal protein S20P
Ga0081629_11844	Ga0081607_123112	0.01956	positive	Ga0081607	123112	Ga0081629	11844	True	Methylotenera mobilis-49 (UID203)	Methylobacter-123 (UID203)	SSU ribosomal protein S20P	hypothetical protein
Ga0081607_111616	Ga0081607_114212	0.01953	positive	Ga0081607	114212	Ga0081607	111616	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	methanol dehydrogenase (cytochrome) small subunit	hypothetical protein
Ga0081607_114212	Ga0081607_111616	0.01953	positive	Ga0081607	111616	Ga0081607	114212	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	hypothetical protein	methanol dehydrogenase (cytochrome) small subunit
Ga0081607_10524	Ga0081607_11332	0.01952	positive	Ga0081607	11332	Ga0081607	10524	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	hypothetical protein	hypothetical protein
Ga0081607_11332	Ga0081607_10524	0.01952	positive	Ga0081607	10524	Ga0081607	11332	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	hypothetical protein	hypothetical protein
Ga0081607_10311	Ga0081629_116111	0.01949	positive	Ga0081629	116111	Ga0081607	10311	True	Methylobacter-123 (UID203)	Methylotenera mobilis-49 (UID203)	hypothetical protein	cytochrome c
Ga0081629_116111	Ga0081607_10311	0.01949	positive	Ga0081607	10311	Ga0081629	116111	True	Methylotenera mobilis-49 (UID203)	Methylobacter-123 (UID203)	cytochrome c	hypothetical protein
Ga0081607_12192	Ga0081607_107611	0.01949	positive	Ga0081607	107611	Ga0081607	12192	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	Small metal-binding protein	hypothetical protein
Ga0081607_107611	Ga0081607_12192	0.01949	positive	Ga0081607	12192	Ga0081607	107611	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	hypothetical protein	Small metal-binding protein
Ga0081607_11288	Ga0081607_109532	0.01946	positive	Ga0081607	109532	Ga0081607	11288	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	hypothetical protein	cytochrome c oxidase subunit 3
Ga0081607_109532	Ga0081607_11288	0.01946	positive	Ga0081607	11288	Ga0081607	109532	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	cytochrome c oxidase subunit 3	hypothetical protein
Ga0081607_10239	Ga0081607_114922	0.01945	positive	Ga0081607	114922	Ga0081607	10239	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	hypothetical protein	quinolinate synthetase
Ga0081607_114922	Ga0081607_10239	0.01945	positive	Ga0081607	10239	Ga0081607	114922	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	quinolinate synthetase	hypothetical protein
Ga0081607_11332	Ga0081607_116221	0.01943	positive	Ga0081607	116221	Ga0081607	11332	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	hypothetical protein	type IV pilus assembly protein PilA
Ga0081607_116221	Ga0081607_11332	0.01943	positive	Ga0081607	11332	Ga0081607	116221	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	type IV pilus assembly protein PilA	hypothetical protein
Ga0081607_113519	Ga0081607_112115	0.01943	positive	Ga0081607	112115	Ga0081607	113519	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	hypothetical protein	peroxiredoxin (alkyl hydroperoxide reductase subunit C)
Ga0081607_112115	Ga0081607_113519	0.01943	positive	Ga0081607	113519	Ga0081607	112115	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	peroxiredoxin (alkyl hydroperoxide reductase subunit C)	hypothetical protein
Ga0081607_116937	Ga0081607_107612	0.01942	positive	Ga0081607	107612	Ga0081607	116937	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	L-glutamine synthetase	hypothetical protein
Ga0081607_107612	Ga0081607_116937	0.01942	positive	Ga0081607	116937	Ga0081607	107612	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	hypothetical protein	L-glutamine synthetase
Ga0081629_122127	Ga0081607_113615	-0.01941	negative	Ga0081607	113615	Ga0081629	122127	True	Methylotenera mobilis-49 (UID203)	Methylobacter-123 (UID203)	LSU ribosomal protein L35P	flagellar hook-basal body complex protein FliE
Ga0081607_12192	Ga0081607_10524	0.0194	positive	Ga0081607	10524	Ga0081607	12192	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	Small metal-binding protein	hypothetical protein
Ga0081607_10524	Ga0081607_12192	0.0194	positive	Ga0081607	12192	Ga0081607	10524	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	hypothetical protein	Small metal-binding protein
Ga0081607_108458	Ga0081607_11521	0.01938	positive	Ga0081607	11521	Ga0081607	108458	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	F-type H+-transporting ATPase subunit c	hypothetical protein
Ga0081629_122127	Ga0081607_111620	-0.01938	negative	Ga0081607	111620	Ga0081629	122127	True	Methylotenera mobilis-49 (UID203)	Methylobacter-123 (UID203)	LSU ribosomal protein L35P	PQQ enzyme repeat-containing protein
Ga0081607_11521	Ga0081607_108458	0.01938	positive	Ga0081607	108458	Ga0081607	11521	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	hypothetical protein	F-type H+-transporting ATPase subunit c
Ga0081607_11368	Ga0081607_121110	-0.01937	negative	Ga0081607	121110	Ga0081607	11368	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	hypothetical protein	transposase, IS5 family
Ga0081607_116318	Ga0081607_10311	0.01936	positive	Ga0081607	10311	Ga0081607	116318	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	prepilin-type N-terminal cleavage/methylation domain-containing protein	hypothetical protein
Ga0081607_10311	Ga0081607_116318	0.01936	positive	Ga0081607	116318	Ga0081607	10311	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	hypothetical protein	prepilin-type N-terminal cleavage/methylation domain-containing protein
Ga0081607_111615	Ga0081607_114272	0.01936	positive	Ga0081607	114272	Ga0081607	111615	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	MoxR-like ATPase	hypothetical protein
Ga0081607_114272	Ga0081607_111615	0.01936	positive	Ga0081607	111615	Ga0081607	114272	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	hypothetical protein	MoxR-like ATPase
Ga0081607_115213	Ga0081607_12485	0.01935	positive	Ga0081607	12485	Ga0081607	115213	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	flagellin	hypothetical protein
Ga0081607_12485	Ga0081607_115213	0.01935	positive	Ga0081607	115213	Ga0081607	12485	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	hypothetical protein	flagellin
Ga0081607_11303	Ga0081607_112831	0.01934	positive	Ga0081607	112831	Ga0081607	11303	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	hypothetical protein	cell division protease FtsH
Ga0081607_112831	Ga0081607_11303	0.01934	positive	Ga0081607	11303	Ga0081607	112831	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	cell division protease FtsH	hypothetical protein
Ga0081607_12485	Ga0081607_111616	0.01933	positive	Ga0081607	111616	Ga0081607	12485	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	hypothetical protein	methanol dehydrogenase (cytochrome) small subunit
Ga0081607_111616	Ga0081607_12485	0.01933	positive	Ga0081607	12485	Ga0081607	111616	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	methanol dehydrogenase (cytochrome) small subunit	hypothetical protein
Ga0081607_11288	Ga0081607_117651	0.01932	positive	Ga0081607	117651	Ga0081607	11288	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	hypothetical protein	ATP-dependent Clp protease adaptor protein ClpS
Ga0081607_11349	Ga0081607_120732	0.01932	positive	Ga0081607	120732	Ga0081607	11349	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	Methyltransferase domain-containing protein	hypothetical protein
Ga0081607_117651	Ga0081607_11288	0.01932	positive	Ga0081607	11288	Ga0081607	117651	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	ATP-dependent Clp protease adaptor protein ClpS	hypothetical protein
Ga0081607_120732	Ga0081607_11349	0.01932	positive	Ga0081607	11349	Ga0081607	120732	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	hypothetical protein	Methyltransferase domain-containing protein
Ga0081607_11529	Ga0081607_113410	0.01931	positive	Ga0081607	113410	Ga0081607	11529	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	protein FliT	hypothetical protein
Ga0081607_113410	Ga0081607_11529	0.01931	positive	Ga0081607	11529	Ga0081607	113410	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	hypothetical protein	protein FliT
Ga0081607_113818	Ga0081607_118613	0.0193	positive	Ga0081607	118613	Ga0081607	113818	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	thioredoxin	hypothetical protein
Ga0081607_118613	Ga0081607_113818	0.0193	positive	Ga0081607	113818	Ga0081607	118613	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	hypothetical protein	thioredoxin
Ga0081607_107940	Ga0081629_10478	0.01929	positive	Ga0081629	10478	Ga0081607	107940	True	Methylobacter-123 (UID203)	Methylotenera mobilis-49 (UID203)	hypothetical protein	putative sigma-54 modulation protein
Ga0081607_10311	Ga0081607_123916	-0.01929	negative	Ga0081607	123916	Ga0081607	10311	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	hypothetical protein	hypothetical protein
Ga0081607_110243	Ga0081607_113410	-0.01929	negative	Ga0081607	113410	Ga0081607	110243	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	hypothetical protein	hypothetical protein
Ga0081607_123916	Ga0081607_10311	-0.01929	negative	Ga0081607	10311	Ga0081607	123916	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	hypothetical protein	hypothetical protein
Ga0081629_10478	Ga0081607_107940	0.01929	positive	Ga0081607	107940	Ga0081629	10478	True	Methylotenera mobilis-49 (UID203)	Methylobacter-123 (UID203)	putative sigma-54 modulation protein	hypothetical protein
Ga0081607_113410	Ga0081607_110243	-0.01929	negative	Ga0081607	110243	Ga0081607	113410	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	hypothetical protein	hypothetical protein
Ga0081607_11219	Ga0081607_115212	0.01928	positive	Ga0081607	115212	Ga0081607	11219	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	hypothetical protein	flagellar protein FlaG
Ga0081607_113519	Ga0081607_10651	0.01928	positive	Ga0081607	10651	Ga0081607	113519	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	hypothetical protein	hypothetical protein
Ga0081607_115212	Ga0081607_11219	0.01928	positive	Ga0081607	11219	Ga0081607	115212	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	flagellar protein FlaG	hypothetical protein
Ga0081607_107940	Ga0081607_11332	-0.01928	negative	Ga0081607	11332	Ga0081607	107940	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	hypothetical protein	hypothetical protein
Ga0081607_11332	Ga0081607_107940	-0.01928	negative	Ga0081607	107940	Ga0081607	11332	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	hypothetical protein	hypothetical protein
Ga0081607_10651	Ga0081607_113519	0.01928	positive	Ga0081607	113519	Ga0081607	10651	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	hypothetical protein	hypothetical protein
Ga0081607_11284	Ga0081629_10266	0.01928	positive	Ga0081629	10266	Ga0081607	11284	True	Methylobacter-123 (UID203)	Methylotenera mobilis-49 (UID203)	iron-sulfur cluster insertion protein	type IV pilus assembly protein PilA
Ga0081629_10266	Ga0081607_11284	0.01928	positive	Ga0081607	11284	Ga0081629	10266	True	Methylotenera mobilis-49 (UID203)	Methylobacter-123 (UID203)	type IV pilus assembly protein PilA	iron-sulfur cluster insertion protein
Ga0081607_114212	Ga0081607_11868	0.01927	positive	Ga0081607	11868	Ga0081607	114212	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	hypothetical protein	hydroxylamine reductase precursor
Ga0081607_11868	Ga0081607_114212	0.01927	positive	Ga0081607	114212	Ga0081607	11868	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	hydroxylamine reductase precursor	hypothetical protein
Ga0081607_11368	Ga0081607_117723	-0.01927	negative	Ga0081607	117723	Ga0081607	11368	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	hypothetical protein	hypothetical protein
Ga0081607_11331	Ga0081607_11235	-0.01927	negative	Ga0081607	11235	Ga0081607	11331	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	hypothetical protein	cold-shock DNA-binding protein family
Ga0081607_11637	Ga0081607_108267	0.01927	positive	Ga0081607	108267	Ga0081607	11637	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	hypothetical protein	LSU ribosomal protein L32P
Ga0081607_108267	Ga0081607_11637	0.01927	positive	Ga0081607	11637	Ga0081607	108267	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	LSU ribosomal protein L32P	hypothetical protein
Ga0081607_11235	Ga0081607_11331	-0.01927	negative	Ga0081607	11331	Ga0081607	11235	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	cold-shock DNA-binding protein family	hypothetical protein
Ga0081629_105315	Ga0081607_111619	-0.01926	negative	Ga0081607	111619	Ga0081629	105315	True	Methylotenera mobilis-49 (UID203)	Methylobacter-123 (UID203)	hypothetical protein	mxaJ protein
Ga0081607_111619	Ga0081629_105315	-0.01926	negative	Ga0081629	105315	Ga0081607	111619	True	Methylobacter-123 (UID203)	Methylotenera mobilis-49 (UID203)	mxaJ protein	hypothetical protein
Ga0081607_118610	Ga0081607_11022	0.01924	positive	Ga0081607	11022	Ga0081607	118610	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	hypothetical protein	cobalt transporter subunit CbtB
Ga0081607_108267	Ga0081607_108257	0.01924	positive	Ga0081607	108257	Ga0081607	108267	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	LSU ribosomal protein L32P	hypothetical protein
Ga0081607_11022	Ga0081607_118610	0.01924	positive	Ga0081607	118610	Ga0081607	11022	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	cobalt transporter subunit CbtB	hypothetical protein
Ga0081607_108257	Ga0081607_108267	0.01924	positive	Ga0081607	108267	Ga0081607	108257	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	hypothetical protein	LSU ribosomal protein L32P
Ga0081607_113519	Ga0081607_115213	0.01923	positive	Ga0081607	115213	Ga0081607	113519	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	hypothetical protein	flagellin
Ga0081607_115213	Ga0081607_113519	0.01923	positive	Ga0081607	113519	Ga0081607	115213	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	flagellin	hypothetical protein
Ga0081607_11022	Ga0081607_117723	0.01922	positive	Ga0081607	117723	Ga0081607	11022	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	cobalt transporter subunit CbtB	hypothetical protein
Ga0081607_117723	Ga0081607_11022	0.01922	positive	Ga0081607	11022	Ga0081607	117723	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	hypothetical protein	cobalt transporter subunit CbtB
Ga0081607_11304	Ga0081607_11303	0.01921	positive	Ga0081607	11303	Ga0081607	11304	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	hypothetical protein	hypothetical protein
Ga0081607_11303	Ga0081607_11304	0.01921	positive	Ga0081607	11304	Ga0081607	11303	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	hypothetical protein	hypothetical protein
Ga0081607_109532	Ga0081607_11304	0.01919	positive	Ga0081607	11304	Ga0081607	109532	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	cytochrome c oxidase subunit 3	hypothetical protein
Ga0081607_11304	Ga0081607_109532	0.01919	positive	Ga0081607	109532	Ga0081607	11304	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	hypothetical protein	cytochrome c oxidase subunit 3
Ga0081607_120726	Ga0081607_107612	0.01917	positive	Ga0081607	107612	Ga0081607	120726	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	hypothetical protein	hypothetical protein
Ga0081607_107612	Ga0081607_120726	0.01917	positive	Ga0081607	120726	Ga0081607	107612	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	hypothetical protein	hypothetical protein
Ga0081607_110243	Ga0081607_108453	-0.01916	negative	Ga0081607	108453	Ga0081607	110243	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	hypothetical protein	ATP synthase F1 subcomplex beta subunit
Ga0081607_108453	Ga0081607_110243	-0.01916	negative	Ga0081607	110243	Ga0081607	108453	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	ATP synthase F1 subcomplex beta subunit	hypothetical protein
Ga0081607_11368	Ga0081607_110245	-0.01916	negative	Ga0081607	110245	Ga0081607	11368	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	hypothetical protein	NlpE N-terminal domain-containing protein
Ga0081607_12192	Ga0081607_12485	0.01914	positive	Ga0081607	12485	Ga0081607	12192	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	Small metal-binding protein	hypothetical protein
Ga0081607_12485	Ga0081607_12192	0.01914	positive	Ga0081607	12192	Ga0081607	12485	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	hypothetical protein	Small metal-binding protein
Ga0081629_122127	Ga0081607_11358	-0.01913	negative	Ga0081607	11358	Ga0081629	122127	True	Methylotenera mobilis-49 (UID203)	Methylobacter-123 (UID203)	LSU ribosomal protein L35P	pyruvate kinase
Ga0081607_12485	Ga0081607_116221	0.01913	positive	Ga0081607	116221	Ga0081607	12485	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	hypothetical protein	type IV pilus assembly protein PilA
Ga0081607_116221	Ga0081607_12485	0.01913	positive	Ga0081607	12485	Ga0081607	116221	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	type IV pilus assembly protein PilA	hypothetical protein
