source_locus_tag	target_locus_tag	weight	association	target_organism	target_gene	source_organism	source_gene	cross_species	source_organism_name	target_organism_name	source_gene_product	target_gene_product
Ga0081607_111616	Ga0081607_12485	0.01933	positive	Ga0081607	12485	Ga0081607	111616	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	methanol dehydrogenase (cytochrome) small subunit	hypothetical protein
Ga0081607_116932	Ga0081607_112315	0.01933	positive	Ga0081607	112315	Ga0081607	116932	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	ammonium transporter (TC 1.A.11)	CTP synthase
Ga0081607_112315	Ga0081607_116932	0.01933	positive	Ga0081607	116932	Ga0081607	112315	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	CTP synthase	ammonium transporter (TC 1.A.11)
Ga0081607_112315	Ga0081607_108667	-0.01932	negative	Ga0081607	108667	Ga0081607	112315	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	CTP synthase	short chain dehydrogenase
Ga0081607_108452	Ga0081607_108041	0.01932	positive	Ga0081607	108041	Ga0081607	108452	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	ATP synthase F1 subcomplex epsilon subunit	Ykud domain-containing protein
Ga0081607_11288	Ga0081607_117651	0.01932	positive	Ga0081607	117651	Ga0081607	11288	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	hypothetical protein	ATP-dependent Clp protease adaptor protein ClpS
Ga0081607_108667	Ga0081607_112315	-0.01932	negative	Ga0081607	112315	Ga0081607	108667	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	short chain dehydrogenase	CTP synthase
Ga0081607_11349	Ga0081607_120732	0.01932	positive	Ga0081607	120732	Ga0081607	11349	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	Methyltransferase domain-containing protein	hypothetical protein
Ga0081607_108041	Ga0081607_108452	0.01932	positive	Ga0081607	108452	Ga0081607	108041	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	Ykud domain-containing protein	ATP synthase F1 subcomplex epsilon subunit
Ga0081607_117651	Ga0081607_11288	0.01932	positive	Ga0081607	11288	Ga0081607	117651	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	ATP-dependent Clp protease adaptor protein ClpS	hypothetical protein
Ga0081607_109110	Ga0081607_109111	0.01932	positive	Ga0081607	109111	Ga0081607	109110	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	ATP-dependent proteinase	bacterial nucleoid protein HU beta subunit
Ga0081607_120732	Ga0081607_11349	0.01932	positive	Ga0081607	11349	Ga0081607	120732	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	hypothetical protein	Methyltransferase domain-containing protein
Ga0081607_109111	Ga0081607_109110	0.01932	positive	Ga0081607	109110	Ga0081607	109111	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	bacterial nucleoid protein HU beta subunit	ATP-dependent proteinase
Ga0081607_11529	Ga0081607_113410	0.01931	positive	Ga0081607	113410	Ga0081607	11529	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	protein FliT	hypothetical protein
Ga0081607_113410	Ga0081607_11529	0.01931	positive	Ga0081607	11529	Ga0081607	113410	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	hypothetical protein	protein FliT
Ga0081629_10373	Ga0081607_11846	0.0193	positive	Ga0081607	11846	Ga0081629	10373	True	Methylotenera mobilis-49 (UID203)	Methylobacter-123 (UID203)	formaldehyde activating enzyme	microcystin-dependent protein
Ga0081607_113818	Ga0081607_118613	0.0193	positive	Ga0081607	118613	Ga0081607	113818	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	thioredoxin	hypothetical protein
Ga0081607_118613	Ga0081607_113818	0.0193	positive	Ga0081607	113818	Ga0081607	118613	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	hypothetical protein	thioredoxin
Ga0081607_11846	Ga0081629_10373	0.0193	positive	Ga0081629	10373	Ga0081607	11846	True	Methylobacter-123 (UID203)	Methylotenera mobilis-49 (UID203)	microcystin-dependent protein	formaldehyde activating enzyme
Ga0081607_107940	Ga0081629_10478	0.01929	positive	Ga0081629	10478	Ga0081607	107940	True	Methylobacter-123 (UID203)	Methylotenera mobilis-49 (UID203)	hypothetical protein	putative sigma-54 modulation protein
Ga0081607_117651	Ga0081607_108470	0.01929	positive	Ga0081607	108470	Ga0081607	117651	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	ATP-dependent Clp protease adaptor protein ClpS	hemoglobin
Ga0081607_108470	Ga0081607_117651	0.01929	positive	Ga0081607	117651	Ga0081607	108470	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	hemoglobin	ATP-dependent Clp protease adaptor protein ClpS
Ga0081607_10918	Ga0081607_108813	0.01929	positive	Ga0081607	108813	Ga0081607	10918	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	ATP-dependent Clp protease proteolytic subunit ClpP	surface antigen family protein
Ga0081607_10311	Ga0081607_123916	-0.01929	negative	Ga0081607	123916	Ga0081607	10311	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	hypothetical protein	hypothetical protein
Ga0081607_110243	Ga0081607_113410	-0.01929	negative	Ga0081607	113410	Ga0081607	110243	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	hypothetical protein	hypothetical protein
Ga0081607_123916	Ga0081607_10311	-0.01929	negative	Ga0081607	10311	Ga0081607	123916	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	hypothetical protein	hypothetical protein
Ga0081607_108813	Ga0081607_10918	0.01929	positive	Ga0081607	10918	Ga0081607	108813	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	surface antigen family protein	ATP-dependent Clp protease proteolytic subunit ClpP
Ga0081629_10478	Ga0081607_107940	0.01929	positive	Ga0081607	107940	Ga0081629	10478	True	Methylotenera mobilis-49 (UID203)	Methylobacter-123 (UID203)	putative sigma-54 modulation protein	hypothetical protein
Ga0081607_113410	Ga0081607_110243	-0.01929	negative	Ga0081607	110243	Ga0081607	113410	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	hypothetical protein	hypothetical protein
Ga0081607_11219	Ga0081607_115212	0.01928	positive	Ga0081607	115212	Ga0081607	11219	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	hypothetical protein	flagellar protein FlaG
Ga0081607_11235	Ga0081607_108214	0.01928	positive	Ga0081607	108214	Ga0081607	11235	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	cold-shock DNA-binding protein family	cold-shock DNA-binding protein family
Ga0081607_113519	Ga0081607_10651	0.01928	positive	Ga0081607	10651	Ga0081607	113519	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	hypothetical protein	hypothetical protein
Ga0081607_115212	Ga0081607_11219	0.01928	positive	Ga0081607	11219	Ga0081607	115212	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	flagellar protein FlaG	hypothetical protein
Ga0081607_107940	Ga0081607_11332	-0.01928	negative	Ga0081607	11332	Ga0081607	107940	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	hypothetical protein	hypothetical protein
Ga0081607_11332	Ga0081607_107940	-0.01928	negative	Ga0081607	107940	Ga0081607	11332	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	hypothetical protein	hypothetical protein
Ga0081607_111616	Ga0081607_108022	0.01928	positive	Ga0081607	108022	Ga0081607	111616	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	methanol dehydrogenase (cytochrome) small subunit	16S rRNA (cytosine1402-N4)-methyltransferase
Ga0081607_10651	Ga0081607_113519	0.01928	positive	Ga0081607	113519	Ga0081607	10651	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	hypothetical protein	hypothetical protein
Ga0081607_11284	Ga0081629_10266	0.01928	positive	Ga0081629	10266	Ga0081607	11284	True	Methylobacter-123 (UID203)	Methylotenera mobilis-49 (UID203)	iron-sulfur cluster insertion protein	type IV pilus assembly protein PilA
Ga0081607_108022	Ga0081607_111616	0.01928	positive	Ga0081607	111616	Ga0081607	108022	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	16S rRNA (cytosine1402-N4)-methyltransferase	methanol dehydrogenase (cytochrome) small subunit
Ga0081629_10266	Ga0081607_11284	0.01928	positive	Ga0081607	11284	Ga0081629	10266	True	Methylotenera mobilis-49 (UID203)	Methylobacter-123 (UID203)	type IV pilus assembly protein PilA	iron-sulfur cluster insertion protein
Ga0081607_108214	Ga0081607_11235	0.01928	positive	Ga0081607	11235	Ga0081607	108214	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	cold-shock DNA-binding protein family	cold-shock DNA-binding protein family
Ga0081607_116324	Ga0081607_109629	0.01927	positive	Ga0081607	109629	Ga0081607	116324	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	chaperonin GroEL	molecular chaperone DnaK
Ga0081607_114212	Ga0081607_11868	0.01927	positive	Ga0081607	11868	Ga0081607	114212	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	hypothetical protein	hydroxylamine reductase precursor
Ga0081607_11868	Ga0081607_114212	0.01927	positive	Ga0081607	114212	Ga0081607	11868	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	hydroxylamine reductase precursor	hypothetical protein
Ga0081607_112317	Ga0081607_119211	0.01927	positive	Ga0081607	119211	Ga0081607	112317	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	acetyl-CoA carboxylase carboxyltransferase subunit alpha	periplasmic chaperone for outer membrane proteins Skp
Ga0081607_11368	Ga0081607_117723	-0.01927	negative	Ga0081607	117723	Ga0081607	11368	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	hypothetical protein	hypothetical protein
Ga0081607_109629	Ga0081607_116324	0.01927	positive	Ga0081607	116324	Ga0081607	109629	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	molecular chaperone DnaK	chaperonin GroEL
Ga0081607_11331	Ga0081607_11235	-0.01927	negative	Ga0081607	11235	Ga0081607	11331	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	hypothetical protein	cold-shock DNA-binding protein family
Ga0081607_11637	Ga0081607_108267	0.01927	positive	Ga0081607	108267	Ga0081607	11637	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	hypothetical protein	LSU ribosomal protein L32P
Ga0081607_119211	Ga0081607_112317	0.01927	positive	Ga0081607	112317	Ga0081607	119211	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	periplasmic chaperone for outer membrane proteins Skp	acetyl-CoA carboxylase carboxyltransferase subunit alpha
Ga0081607_108267	Ga0081607_11637	0.01927	positive	Ga0081607	11637	Ga0081607	108267	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	LSU ribosomal protein L32P	hypothetical protein
Ga0081607_11235	Ga0081607_11331	-0.01927	negative	Ga0081607	11331	Ga0081607	11235	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	cold-shock DNA-binding protein family	hypothetical protein
Ga0081629_105315	Ga0081607_111619	-0.01926	negative	Ga0081607	111619	Ga0081629	105315	True	Methylotenera mobilis-49 (UID203)	Methylobacter-123 (UID203)	hypothetical protein	mxaJ protein
Ga0081607_111619	Ga0081629_105315	-0.01926	negative	Ga0081629	105315	Ga0081607	111619	True	Methylobacter-123 (UID203)	Methylotenera mobilis-49 (UID203)	mxaJ protein	hypothetical protein
Ga0081607_10305	Ga0081607_109629	0.01925	positive	Ga0081607	109629	Ga0081607	10305	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	6-phospho-3-hexuloisomerase	molecular chaperone DnaK
Ga0081607_109629	Ga0081607_10305	0.01925	positive	Ga0081607	10305	Ga0081607	109629	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	molecular chaperone DnaK	6-phospho-3-hexuloisomerase
Ga0081607_11469	Ga0081607_10136	0.01925	positive	Ga0081607	10136	Ga0081607	11469	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	fructose-bisphosphate aldolase	LSU ribosomal protein L25P
Ga0081607_10136	Ga0081607_11469	0.01925	positive	Ga0081607	11469	Ga0081607	10136	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	LSU ribosomal protein L25P	fructose-bisphosphate aldolase
Ga0081607_10136	Ga0081629_11162	0.01924	positive	Ga0081629	11162	Ga0081607	10136	True	Methylobacter-123 (UID203)	Methylotenera mobilis-49 (UID203)	LSU ribosomal protein L25P	outer membrane protein
Ga0081629_11162	Ga0081607_10136	0.01924	positive	Ga0081607	10136	Ga0081629	11162	True	Methylotenera mobilis-49 (UID203)	Methylobacter-123 (UID203)	outer membrane protein	LSU ribosomal protein L25P
Ga0081607_118610	Ga0081607_11022	0.01924	positive	Ga0081607	11022	Ga0081607	118610	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	hypothetical protein	cobalt transporter subunit CbtB
Ga0081607_108267	Ga0081607_108257	0.01924	positive	Ga0081607	108257	Ga0081607	108267	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	LSU ribosomal protein L32P	hypothetical protein
Ga0081607_11022	Ga0081607_118610	0.01924	positive	Ga0081607	118610	Ga0081607	11022	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	cobalt transporter subunit CbtB	hypothetical protein
Ga0081607_112312	Ga0081607_108261	0.01924	positive	Ga0081607	108261	Ga0081607	112312	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	Enolase, C-terminal TIM barrel domain	3-oxoacyl-(acyl-carrier-protein) synthase II
Ga0081607_108257	Ga0081607_108267	0.01924	positive	Ga0081607	108267	Ga0081607	108257	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	hypothetical protein	LSU ribosomal protein L32P
Ga0081607_108261	Ga0081607_112312	0.01924	positive	Ga0081607	112312	Ga0081607	108261	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	3-oxoacyl-(acyl-carrier-protein) synthase II	Enolase, C-terminal TIM barrel domain
Ga0081607_113519	Ga0081607_115213	0.01923	positive	Ga0081607	115213	Ga0081607	113519	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	hypothetical protein	flagellin
Ga0081607_115213	Ga0081607_113519	0.01923	positive	Ga0081607	113519	Ga0081607	115213	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	flagellin	hypothetical protein
Ga0081607_108458	Ga0081607_112314	0.01923	positive	Ga0081607	112314	Ga0081607	108458	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	F-type H+-transporting ATPase subunit c	2-dehydro-3-deoxyphosphooctonate aldolase (KDO 8-P synthase)
Ga0081607_112314	Ga0081607_108458	0.01923	positive	Ga0081607	108458	Ga0081607	112314	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	2-dehydro-3-deoxyphosphooctonate aldolase (KDO 8-P synthase)	F-type H+-transporting ATPase subunit c
Ga0081607_11069	Ga0081607_122018	0.01922	positive	Ga0081607	122018	Ga0081607	11069	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	Carbonic anhydrase	anti-sigma-28 factor, FlgM family
Ga0081607_122018	Ga0081607_11069	0.01922	positive	Ga0081607	11069	Ga0081607	122018	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	anti-sigma-28 factor, FlgM family	Carbonic anhydrase
Ga0081607_11022	Ga0081607_117723	0.01922	positive	Ga0081607	117723	Ga0081607	11022	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	cobalt transporter subunit CbtB	hypothetical protein
Ga0081607_10306	Ga0081607_111431	0.01922	positive	Ga0081607	111431	Ga0081607	10306	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	3-hexulose-6-phosphate synthase	tellurium resistance protein TerD
Ga0081607_111431	Ga0081607_10306	0.01922	positive	Ga0081607	10306	Ga0081607	111431	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	tellurium resistance protein TerD	3-hexulose-6-phosphate synthase
Ga0081607_117723	Ga0081607_11022	0.01922	positive	Ga0081607	11022	Ga0081607	117723	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	hypothetical protein	cobalt transporter subunit CbtB
Ga0081607_11304	Ga0081607_11303	0.01921	positive	Ga0081607	11303	Ga0081607	11304	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	hypothetical protein	hypothetical protein
Ga0081607_11303	Ga0081607_11304	0.01921	positive	Ga0081607	11304	Ga0081607	11303	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	hypothetical protein	hypothetical protein
Ga0081607_12165	Ga0081607_114922	0.0192	positive	Ga0081607	114922	Ga0081607	12165	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	outer membrane protein/peptidoglycan-associated (lipo)protein	quinolinate synthetase
Ga0081607_11125	Ga0081607_12324	0.0192	positive	Ga0081607	12324	Ga0081607	11125	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	D-alanyl-D-alanine carboxypeptidase	RNAse T
Ga0081607_12324	Ga0081607_11125	0.0192	positive	Ga0081607	11125	Ga0081607	12324	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	RNAse T	D-alanyl-D-alanine carboxypeptidase
Ga0081607_114922	Ga0081607_12165	0.0192	positive	Ga0081607	12165	Ga0081607	114922	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	quinolinate synthetase	outer membrane protein/peptidoglycan-associated (lipo)protein
Ga0081607_11235	Ga0081607_12213	-0.01919	negative	Ga0081607	12213	Ga0081607	11235	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	cold-shock DNA-binding protein family	TonB dependent receptor
Ga0081607_12213	Ga0081607_11235	-0.01919	negative	Ga0081607	11235	Ga0081607	12213	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	TonB dependent receptor	cold-shock DNA-binding protein family
Ga0081607_122014	Ga0081607_11022	0.01919	positive	Ga0081607	11022	Ga0081607	122014	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	flagellar basal-body rod modification protein FlgD	cobalt transporter subunit CbtB
Ga0081607_11022	Ga0081607_122014	0.01919	positive	Ga0081607	122014	Ga0081607	11022	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	cobalt transporter subunit CbtB	flagellar basal-body rod modification protein FlgD
Ga0081607_111616	Ga0081607_108455	0.01919	positive	Ga0081607	108455	Ga0081607	111616	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	methanol dehydrogenase (cytochrome) small subunit	ATP synthase F1 subcomplex alpha subunit
Ga0081607_109532	Ga0081607_11304	0.01919	positive	Ga0081607	11304	Ga0081607	109532	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	cytochrome c oxidase subunit 3	hypothetical protein
Ga0081607_108455	Ga0081607_111616	0.01919	positive	Ga0081607	111616	Ga0081607	108455	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	ATP synthase F1 subcomplex alpha subunit	methanol dehydrogenase (cytochrome) small subunit
Ga0081607_11304	Ga0081607_109532	0.01919	positive	Ga0081607	109532	Ga0081607	11304	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	hypothetical protein	cytochrome c oxidase subunit 3
Ga0081607_120726	Ga0081607_107612	0.01917	positive	Ga0081607	107612	Ga0081607	120726	False	Methylobacter-123 (UID203)	Methylobacter-123 (UID203)	hypothetical protein	hypothetical protein
Ga0081629_12073	Ga0081607_11876	-0.01917	negative	Ga0081607	11876	Ga0081629	12073	True	Methylotenera mobilis-49 (UID203)	Methylobacter-123 (UID203)	cold-shock DNA-binding protein family	heat shock protein Hsp20
